pool,name,dex,base_id,quote_id,subject_id,subject_cap,bucket,reason,h24,vol_30d
hX1Cy7b3v7hzEX99bN3T2Aa9ZNvhizUAZfGJcBKExDM,"OPENAI / SOL",pumpswap,,wrapped-solana,OPENAI,1442516,below,single_subject:gt_fdv,29698433,0
6KSiJKURScujgFmRSfWMfvUyReL47dQB2uJqyPy4PB8G,"GPT6 / SOL",pumpswap,,wrapped-solana,GPT6,2235506,below,single_subject:gt_fdv,29353686,29353686
Bmw8ngNsDY5F6z66UeUWxdUCxqTDT63wGvFKUvgjMJMC,"EMBER / SOL",pumpswap,,wrapped-solana,EMBER,68426448,below,single_subject:gt_fdv,28674510,0
6b2wJjps7nGqeDY3eFKa5CmjJZkRTxAzcMP2NY1DS9va,"TWINE / SOL",pumpswap,,wrapped-solana,TWINE,510931,below,single_subject:gt_fdv,27536760,27536760
8sjV1AqBFvFuADBCQHhotaRq5DFFYSjjg1jMyVWMqXvZ,"USDT / USDC",manifest,tether,usd-coin,,,above,both_quote,27490157,1771823938
DoVKL3DTBrB3kXAEys2tj2yhjLXXHY7SBGyoXPk7wDSJ,"TSLA / SOL",pumpswap,,wrapped-solana,TSLA,10471660,below,single_subject:gt_fdv,26837186,0
4ZBmcgbv8USyhnMMnMtsj6rfzZ6ibMpLLq41HHpVzdav,"TSLA / SOL",pumpswap,,wrapped-solana,TSLA,2702395,below,single_subject:gt_fdv,26431516,0
GM9gHhyLZrMVfC6Uy9j8MehLkDKbUEL3YYySMoMBtAZF,"hood / SOL",pumpswap,,wrapped-solana,hood,,unknown,gt_fdv_only_above_threshold,26229796,0
JCSmnXPfHzsHCpD1899eCo6P3J7vzMcQ1wyGmREx5ZJp,"HOOD / SOL",pumpswap,,wrapped-solana,HOOD,1204095,below,single_subject:gt_fdv,25776467,0
FksffEqnBRixYGR791Qw2MgdU7zNCpHVFYBL4Fa4qVuH,"SOL / USDC",humidifi,wrapped-solana,usd-coin,,,above,both_quote,25002120,1142955141
zxTpi4BtaWX3mgdAPoezkMD1hxx8CdeCfrqXMWvSCLX,"STONK / SOL",meteora,stonk-3,wrapped-solana,stonk-3,215957377,above,single_subject:cg_mcap,24996817,282884214
8smU2kcuqhjZmErRa7ijkacu3ss8P5ke4NFhfpLLhemq,"TWINE / SOL",pumpswap,,wrapped-solana,TWINE,880689,below,single_subject:gt_fdv,24923262,24916301
581PeZbjkzAqVDswbhQCpu5VSth4aiepVdC3XBSFhZo5,"SPCX / SOL",pumpswap,,wrapped-solana,SPCX,1666285,below,single_subject:gt_fdv,24635179,0
48tuHwRhQmn14r7BD9j7wYS2vd5DZP22jpPEZwVZwvLa,"MPAIR / SOL",pumpswap,,wrapped-solana,MPAIR,1497205,below,single_subject:gt_fdv,23865735,0
AHnobkjTESZnWqMUgunPTyJhu4Ax1TXNXe1C8t8sWsUf,"NIKE / SOL",pumpswap,,wrapped-solana,NIKE,12926,below,single_subject:gt_fdv,23129262,0
CUpu1c9wT86BL5gCHeLb5n2tL2mr9StGdWywL6wpTFb1,"SPCX / SOL",pumpswap,,wrapped-solana,SPCX,16187,below,single_subject:gt_fdv,23063097,0
Hnf8rSPXvSfmDjSXP6oy5f3HoTzfYE5CsB1KCwXR2TyE,"Disney / SOL",pumpswap,,wrapped-solana,Disney,419292,below,single_subject:gt_fdv,22380690,35037180
6dZbYijA45sv6NrTbivcXxKnkfkrwMgBb7RjVS9NDanD,"MIZO. / SOL",pumpswap,,wrapped-solana,MIZO.,733385,below,single_subject:gt_fdv,21657003,0
AyrXEURNnFqMRH3juATuEnyZCiUReksu8eSqvNJJaqRq,"GTA 6 Coin / SOL",pumpswap,,wrapped-solana,GTA 6 Coin,928037,below,single_subject:gt_fdv,21413641,0
EtS81ngxQYMhidQ71ZhhdPuUFMMMGJw3XmTfoK5bQoxR,"Underdog / SOL",pumpswap,,wrapped-solana,Underdog,24795386,below,single_subject:gt_fdv,20341695,0
AUyQeXsa5SmFEVJHeEQS12H4sb2FF2a2PwRcwVkWs7Nt,"TSLA / SOL",pumpswap,,wrapped-solana,TSLA,5633057,below,single_subject:gt_fdv,19874691,0
3fsFcnbWjLkLocP7fqABWCF3W9HuyfsqxWQyo52y87Qc,"MPAIR / SOL",pumpswap,,wrapped-solana,MPAIR,1368816,below,single_subject:gt_fdv,19196287,0
FjQVHsDhw2a4vBJTvhGwwXVCfdL5gNE1jZedVsGo1tFV,"SPCX / SOL",pumpswap,,wrapped-solana,SPCX,1612898,below,single_subject:gt_fdv,18891351,0
F5cYAJwqw8HYhcrAjCYmPhqBukQ2eszFDMGg3KHhovHR,"ACAT / SOL",pumpswap,,wrapped-solana,ACAT,1002108,below,single_subject:gt_fdv,18530357,0
5FCidZ65ATUmEt47y2dvF6cbcrfSNReRBMgZAKzhDUVR,"EMBER / SOL",pumpswap,,wrapped-solana,EMBER,18805286,below,single_subject:gt_fdv,18164642,20701730
D7mH3vLmXLHcfsnYH4z7kVRcxKj7t5xpp2ZCWpU6KJV7,"Luluu / SOL",pumpswap,,wrapped-solana,Luluu,488232,below,single_subject:gt_fdv,18115273,0
3DvKNdVYgADK7zFZ5zXduSHqMf7SaJhPUAnvYMPFjkFD,"TSLA / SOL",pumpswap,,wrapped-solana,TSLA,3929533,below,single_subject:gt_fdv,18004506,0
CtbFKmb6R3cGyvQD9Tu8iDR53aQRMDaqbHT62DNGCJjR,"HOOD / SOL",pumpswap,,wrapped-solana,HOOD,12852,below,single_subject:gt_fdv,17334283,11777502
EXMcKF76kmBUH8xZ5fi1jv3ezh3eVQCeL4rQbpjCRxvF,"USDG / USDC",manifest,global-dollar,usd-coin,,,above,both_quote,17330203,1054295085
8ADPAoi5Ga9sxrYRyHpmHWHtxnDigH6YjSAv85NGwLVs,"HOOD / SOL",pumpswap,,wrapped-solana,HOOD,2508820,below,single_subject:gt_fdv,16618607,16618607
9vaEQ9dSE5hLz6PcMN5uTWWDvxojy2hPPuufmzq28Dza,"BLAST / SOL",pumpswap,,wrapped-solana,BLAST,148439,below,single_subject:gt_fdv,16406138,0
2GKPgPhFXg7VvUBgeBwXAPiXmM2E7ZmwXwCjurG5fizt,"Solly / SOL",pumpswap,,wrapped-solana,Solly,137865,below,single_subject:gt_fdv,16217346,0
2uF4Xh61rDwxnG9woyxsVQP7zuA6kLFpb3NvnRQeoiSd,"PUMP / USDC",pumpswap,pump-fun,usd-coin,pump-fun,1709032873,above,single_subject:cg_mcap,15406605,221974769
4HFd41wuHu3i4kQZ31A4SNzwunBtp3Wz5JuVJLqKu1S3,"DOGSHIT / SOL",pumpswap,,wrapped-solana,DOGSHIT,132642,below,single_subject:gt_fdv,16030371,0
2WDjBoPmF9PetPFX4q3AoVb7tH1zFQLcpfeYFmu2U46V,"Starbucks / SOL",pumpswap,,wrapped-solana,Starbucks,1564584,below,single_subject:gt_fdv,15825910,0
9gUn7dBn5N6hprqXSh8RKwMDqfn43KNJFfFTBXEYCMvn,"TSLA / SOL",pumpswap,,wrapped-solana,TSLA,1995462,below,single_subject:gt_fdv,15781169,0
hFKXgaeraTb3CKfAH3PsMFBk4DtPMfqFiQXAiUtBYVV,"TWINE / SOL",pumpswap,,wrapped-solana,TWINE,131016,below,single_subject:gt_fdv,15735500,0
GsUQ1QtsgdrXS6eDJ1xb5eoLHxpyZmb1egZ4KZXD7seH,"4Stock / SOL",pumpswap,,wrapped-solana,4Stock,5734706,below,single_subject:gt_fdv,15513280,0
Ab3Nse6yLVqdDhBg6VS1yYxPiYgVF51JUKyrJmn2V8hL,"PANDA / SOL",pumpswap,,wrapped-solana,PANDA,5287,below,single_subject:gt_fdv,15475387,0
6e4ewHhGZrBMiSkKat7QCx28dytJdnYrobNXWrPL5WFN,"EMBER / USDC",meteora,embercurve,usd-coin,embercurve,38393793,below,single_subject:cg_mcap,15333802,23287898
4GviAu5ySMw5W2XbiQffsWfVxBhPH3AQsw9ktag5p2bM,"TIKTOK / SOL",pumpswap,,wrapped-solana,TIKTOK,0,below,single_subject:gt_fdv,15222726,0
DB3sUCP2H4icbeKmK6yb6nUxU5ogbcRHtGuq7W2RoRwW,"SOL / USDC",humidifi,wrapped-solana,usd-coin,,,above,both_quote,15178726,348487972
6n9VhCwQ7EwK6NqFDjnHPzEk6wZdRBTfh43RFgHQWHuQ,"SOL / USDC",humidifi,wrapped-solana,usd-coin,,,above,both_quote,15105960,325748580
3fpwgFKUt9WF1ZEYTyfWSnAUEivykLLDwFqqK7QdJkSU,"NASA / SOL",pumpswap,,wrapped-solana,NASA,966892,below,single_subject:gt_fdv,15044272,15044272
AvGeFw71N5sNfV97mZ1uNrHg4yfufRicCJUrS9j2ehTX,"SOL / USDC",humidifi,wrapped-solana,usd-coin,,,above,both_quote,15044036,348716851
86G1wBR5W5bRpnTzHR1ek7rRax4nEbJtLkMHFRnhdKXF,"TSLA / SOL",pumpswap,,wrapped-solana,TSLA,1861431,below,single_subject:gt_fdv,14389862,39651505
5PSCeNM2ZzDHocafxFZbnyt2WfWMuWLW9P5SFTDgJjab,"NIKE / SOL",pumpswap,,wrapped-solana,NIKE,843042,below,single_subject:gt_fdv,14223070,7902726
ACZWsQzs7soeHPN2eyf6BXWk7utqFRhzrJsCKpVwNxQn,"JubJub / SOL",pumpswap,,wrapped-solana,JubJub,719448,below,single_subject:gt_fdv,13871980,0
8sKQHfjNhvmAw94PhfvfMcytmqW6jmxvwieYyzXCCPu,"SOL / USDC",humidifi,wrapped-solana,usd-coin,,,above,both_quote,13598722,956899611
7hBpDrQGCUvj7jdbA6gpcDYkAyTKPNuyxP17ZrNw8b4r,"EMBER / SOL",pumpswap,,wrapped-solana,EMBER,0,below,single_subject:gt_fdv,13400845,0
GTHKH8s82ZR8GTSFZ1dUu6wfdxhy59wpMShxzG5zjiPm,"ZEC / USDC",orca,omnibridge-bridged-zcash-solana,usd-coin,omnibridge-bridged-zcash-solana,107859296,above,single_subject:cg_mcap,13313974,239219406
DCdjsQKjZp2Zi1tkEAMjrpGk7bzGMHjRRzQv7GhTWMvt,"OTC / SOL",pumpswap,,wrapped-solana,OTC,2008897,below,single_subject:gt_fdv,13271423,0
DqKsgpZrxppx2nzBXDtYYVA7VeP3wtKWQjykZvWu1AQy,"EMBER / SOL",pumpswap,,wrapped-solana,EMBER,68869553,below,single_subject:gt_fdv,13190581,0
HunDvn35Gy1bYMd7U3HhoGv1gzx6QYwPwpLk7zBX2ZN,"HOOD / SOL",pumpswap,,wrapped-solana,HOOD,598588,below,single_subject:gt_fdv,13182854,0
EtumgEvyybZQttTY58NJniyQRTcq2ZvSMj9KVQgyHsYY,"Marvin / SOL",pumpswap,,wrapped-solana,Marvin,854870,below,single_subject:gt_fdv,12916068,0
BfsUxdxWpdMsrmHUubLPP3P14QZDEfXJHraH6pVXtUEg,"BONERO / SOL",pumpswap,,wrapped-solana,BONERO,3547,below,single_subject:gt_fdv,12749687,0
2AXXcN6oN9bBT5owwmTH53C7QHUXvhLeu718Kqt8rvY2,"RAY / SOL 0.05%",raydium-clmm,raydium,wrapped-solana,raydium,395459278,above,single_subject:cg_mcap,12723995,190813867
6KPthDNu7ptvaBj2hrdU6DPgAe3PxbpWoWKutcst6QLn,"SPCX / SOL",pumpswap,,wrapped-solana,SPCX,1866231,below,single_subject:gt_fdv,12669034,0
3ucNos4NbumPLZNWztqGHNFFgkHeRMBQAVemeeomsUxv,"SOL / USDC",raydium-clmm,wrapped-solana,usd-coin,,,above,both_quote,12137011,804449596
9954JVNmPgWa9wKQFHf51bg5VfkH3HVk2dXNKYKSmreA,"LEBRON / SOL",meteora-damm-v2,,wrapped-solana,LEBRON,42071,below,single_subject:gt_fdv,12087914,12092617
G6UcjARg29cYzF9E9VGLD9xNugTRH3MqHFDjXcMuWUAr,"gigalon / SOL",pumpswap,,wrapped-solana,gigalon,868126,below,single_subject:gt_fdv,11932202,0
AjhFqDVZzQE6GMfd1VCQjkw8iQA4h5sKvwQcr3SAV9e9,"TWINE / SOL",pumpswap,,wrapped-solana,TWINE,125966,below,single_subject:gt_fdv,11906328,10635061
FS1MUxN9ibr1MejmPwQuZrwcje8fow4BYrKdo89XLD5t,"HOOD / SOL",pumpswap,,wrapped-solana,HOOD,598708,below,single_subject:gt_fdv,11825354,0
G1wbVvqGYYaZQbi5hxWw3w6JZyDyQQD6exw73FrQtYzk,"Stable / SOL",pumpswap,,wrapped-solana,Stable,73267,below,single_subject:gt_fdv,11725010,0
5rCf1DM8LjKTw4YqhnoLcngyZYeNnQqztScTogYHAS6,"SOL / USDC",meteora,wrapped-solana,usd-coin,,,above,both_quote,11668007,1457244740
6ywfi9PrKcse73UYrzMK9NgUQ45Jrfhj6ZkNXaxBHYMy,"BLAST / SOL",pumpswap,,wrapped-solana,BLAST,114865,below,single_subject:gt_fdv,11600464,0
Ay2Z9ezYdtmbhq3mysZhwwV7yssEFGwUKYdi8mnTPHQC,"NIKE / SOL",pumpswap,,wrapped-solana,NIKE,3956233,below,single_subject:gt_fdv,11493076,0
B8Yv6vFTrcNBm7mZBZjLrNH9HEygn42FMua4NP3nDvDQ,"SPCX / SOL",pumpswap,,wrapped-solana,SPCX,1276721,below,single_subject:gt_fdv,10969728,0
EJTBVJC9Tq99YdB1hEi4iNr5iWz7QUijHAkvzR2TiYgp,"TWINE / SOL",pumpswap,,wrapped-solana,TWINE,5475,below,single_subject:gt_fdv,10823202,0
28ZZ7FsZCoXoRCHqtRGggPkhtjafNWtLh8MtZJtUwrDG,"FLY / SOL",pumpswap,,wrapped-solana,FLY,117189,below,single_subject:gt_fdv,10698069,0
EiYxthfJNeL9zN2q2gEUXhjcP1CQpch89iQonEWoEZME,"BNC4人生 / SOL",pumpswap,,wrapped-solana,BNC4人生,126255,below,single_subject:gt_fdv,10590682,0
62sCoQRHneRNWeDXvDvTz7s5uTNgBZD9JE3389DVZ9if,"FLWS / USDC",raydium-clmm,,usd-coin,FLWS,,unknown,not_on_coingecko,10561514,9498522
7wfXPQNqaEFyGCVVUXkWksfGP7K4SgpuBWjA2ZDHBPrQ,"TACZ / SOL",pumpswap,,wrapped-solana,TACZ,1584532,below,single_subject:gt_fdv,10561009,10568907
5x74XfDESP5j2vfr7nW76mqgQkKMUJUhGWXog4FaJs9X,"TWINE / SOL",pumpswap,,wrapped-solana,TWINE,702886,below,single_subject:gt_fdv,10310829,8313789
Cj5avVwTGBHeaesDfV2J8kKJdNCySG1TxDgQxXZ1c7a7,"THIEVES / SOL",meteora-damm-v2,,wrapped-solana,THIEVES,222885,below,single_subject:gt_fdv,10277101,0
9xD8ukwaTR1ezKrXnvHyKXgW1Nvswou2LRxgGCZcuQ9E,"ACAT / SOL",pumpswap,,wrapped-solana,ACAT,,unknown,gt_fdv_only_above_threshold,10223930,0
AQJxZF7HeaUBJL9Xv5PULPURDRwWyg8j7RddZ934c73j,"Solly / SOL",pumpswap,,wrapped-solana,Solly,1,below,single_subject:gt_fdv,10204329,0
53oE1rVVU5nFYw7XB1neVggjGEeEkDLia1qQnzxC6krb,"JubJub / SOL",pumpswap,,wrapped-solana,JubJub,182500,below,single_subject:gt_fdv,10184041,0
4gEqBHXSXU53tNTZX8bkvnKi2WQLZYKX87aQ6xFV4fDy,"SPCX / SOL",pumpswap,,wrapped-solana,SPCX,323872,below,single_subject:gt_fdv,9864024,0
54Vp27uLaw4wNLo5n7r4fcC6zLamoQc28xBARjss4EUJ,"ANTFUN / USDT",meteora,antfun,tether,antfun,165412881,above,single_subject:cg_mcap,9739284,175016613
Fziuk9Up949So9eN4a9i1obneTkuhtWdxxkMqyiNbLSR,"HODL / SOL",pumpswap,,wrapped-solana,HODL,44567,below,single_subject:gt_fdv,9594829,9596794
4cgDp3raZcXxPfcvc5dVbdimzGSR9q5dMNzxbTJC6Dh7,"Hodler / SOL",pumpswap,,wrapped-solana,Hodler,110224,below,single_subject:gt_fdv,9515629,0
AAkDp9YtT2npvypsWUAiizSdJ9CXJjxhtHW3D2RwcxLb,"XST / SOL",pumpswap,,wrapped-solana,XST,158580,below,single_subject:gt_fdv,9431234,0
EFoZLeHamF2dfgLbbkwcjHfiijNtsVwwA89cEfLG21iF,"YUGE / SOL",meteora-damm-v2,,wrapped-solana,YUGE,30170,below,single_subject:gt_fdv,9419411,0
r9cBueKD9ZLzN2kXyNCzpX5iJmYLw5fWhDzCtbDCz6K,"Tulip / FLWS",raydium,,,Tulip,813919,below,min_cap_of_two:gt_fdv,9186779,8581703
GVJfHJsvrsWZmVj2JVQ3KyY1n7azyi8Z2FdBPxucUe58,"PYUSD / USDC",manifest,paypal-usd,usd-coin,,,above,both_quote,9099352,523612922
AsbkpVTPjgPK68pUfvp3noQYZt4T5KapByMGRJSJU5vL,"TWINE / SOL",pumpswap,,wrapped-solana,TWINE,1,below,single_subject:gt_fdv,9040510,9040510
7M6spcZAehuLwsfEyB1abAjRtDhoAqSMKtMrNNSAeJ6Z,"PANDA / SOL",pumpswap,,wrapped-solana,PANDA,6138,below,single_subject:gt_fdv,8983235,0
9XBaDKwYrnST5K3amBv6gbQj5QzZZib43JeeFduRizzw,"ND4 / SOL",pumpswap,,wrapped-solana,ND4,170353,below,single_subject:gt_fdv,8954053,0
AH4Jaxe51GqjAh34md5KXmFmgap5q45A1FxhKyi3f3Mk,"Stable / SOL",pumpswap,,wrapped-solana,Stable,101130,below,single_subject:gt_fdv,8946900,0
2bqbQgNarAJfKDKcYU9q51MX1Jqx8yGTcCNgkPELT24N,"Claude / SOL",pumpswap,,wrapped-solana,Claude,1167478,below,single_subject:gt_fdv,8855623,8855623
9b6tZyJhMrhntCe8kSCWNKroDhpf1P666VLJQf5YvQdQ,"FLWS / USDC",raydium,,usd-coin,FLWS,,unknown,not_on_coingecko,8841098,8835246
3MD3D1SHom1dGnPNyxM1NwrRbevmPETwnyhbiz41xD7G,"baton / SOL",pumpswap,,wrapped-solana,baton,,unknown,gt_fdv_only_above_threshold,8780647,0
8eybKAvjKJryVweQLg8SRgwUfdP7wHYJ5yyqgfE82DQA,"ZEC / SOL",meteora,omnibridge-bridged-zcash-solana,wrapped-solana,omnibridge-bridged-zcash-solana,107859296,above,single_subject:cg_mcap,8731222,69027147
5QY3nkY399rid4VHGeSM6fzR6w565SE42qSmkCEaZUfn,"LOOP / SOL",pumpswap,,wrapped-solana,LOOP,0,below,single_subject:gt_fdv,8505860,0
9ncmQmBhTEj6ECuTSwg2YMJxAUnENpJbqyCkhV6v4qKQ,"TWINE / SOL",pumpswap,,wrapped-solana,TWINE,14347,below,single_subject:gt_fdv,8435323,0
GymgVyAanBEiwnoWnAji2iPnHSC9vacxCJjKaMT9XRUZ,"BEN / SOL",pumpswap,,wrapped-solana,BEN,2614102,below,single_subject:gt_fdv,8236026,0
D96TsuPm499CGAXSm7wGigEYssLaRALH64KsLPoXgByK,"NIKE / SOL",pumpswap,,wrapped-solana,NIKE,91451445,below,single_subject:gt_fdv,8217772,0
6LiK2wAiDYthfgVBcAXSSRSk9UgwtefqKzchuyDxe3f9,"SPCX / SOL",pumpswap,,wrapped-solana,SPCX,616823,below,single_subject:gt_fdv,8131806,0
Cb7ZRgPLhji3Th7htXyKEqbXvNjPpeTvckXuWakBUhXu,"baton / PUMP",pumpswap,baton-3,pump-fun,baton-3,8688038,below,min_cap_of_two:cg_mcap,7886051,43754716
2JJaJ3xvbnjkywmfYis1w4125QKDpxfrpC6w8TitSYo1,"jubjub / SOL",pumpswap,,wrapped-solana,jubjub,101622,below,single_subject:gt_fdv,7845430,0
ApoSSiAFFxLYtRoDxCQsm8aagxeaqDARSG3F8ksNneze,"ZEC / USDC",zerofi,omnibridge-bridged-zcash-solana,usd-coin,omnibridge-bridged-zcash-solana,107859296,above,single_subject:cg_mcap,7656079,122475078
euwVRwLZSpBRbs2aSHxjp36zcsJRq8uvzH8ZfXniVgW,"BONERO / SOL",pumpswap,,wrapped-solana,BONERO,8477,below,single_subject:gt_fdv,7642437,0
7a8xxAJBELDo6P9dikSYctdw6ce8F4mWr3ahcAD8Ao49,"STONK / SPYx",raydium-clmm,stonk-3,sp500-xstock,sp500-xstock,58776985,below,min_cap_of_two:cg_mcap,7601618,64875022
8d49JZEzSmFbecnuwaECtKsSmGHhHicVtigeLZ8v9Jzn,"OpenAI / SOL",pumpswap,,wrapped-solana,OpenAI,1240985,below,single_subject:gt_fdv,7576884,0
Ay9gc3nUYwZuisVcV2hsigtxypBDkiReX818amhiMcLB,"ALL / SOL",pumpswap,,wrapped-solana,ALL,25767502,below,single_subject:gt_fdv,7556922,23468746
4pCZCVEiYyT4efNdXUdL2tJF8VGMgiMXrZWq6FiNXhRw,"SPYx / USDC",raydium-clmm,sp500-xstock,usd-coin,sp500-xstock,58776985,below,single_subject:cg_mcap,7310372,93946442
6Nue9hG3KG3QJsYvTDaC1Wha7x15NYvdnRG92KyCjt2X,"Anthropic / SOL",pumpswap,,wrapped-solana,Anthropic,882016,below,single_subject:gt_fdv,7234518,0
23XoPQqGw9WMsLoqTu8HMzJLD6RnXsufbKyWPLJywsCT,"USDT / USDC",byreal,tether,usd-coin,,,above,both_quote,7231605,245312496
3xeQYof2VVFqGo7Likb3TAJWee5dryq3pzud4SMSSDfN,"WOFI / SOL",pumpswap,,wrapped-solana,WOFI,211176,below,single_subject:gt_fdv,7021891,0
HTvjzsfX3yU6BUodCjZ5vZkUrAxMDTrBs3CJaq43ashR,"SOL / USDC",meteora,wrapped-solana,usd-coin,,,above,both_quote,7006354,510036750
E3WYQr2Q5F7xrgLgJpRYMrktgBs87tszzyznFQ83Zsku,"UNITY / SOL",meteora-damm-v2,,wrapped-solana,UNITY,27752,below,single_subject:gt_fdv,6870103,6880825
AX12mgxsj6m7DEZQz5rX9WT1JcEFjgJeb3iim11dcb5r,"HOOD / SOL",pumpswap,,wrapped-solana,HOOD,318315,below,single_subject:gt_fdv,6810451,0
DpWvMd7LMAmvgAdpkfwz7TLTLXrJqvQMvbSnxdVr7xWW,"HODL / SOL",meteora-damm-v2,,wrapped-solana,HODL,79389,below,single_subject:gt_fdv,6778841,6781052
DdmywDERfbazpZwBuZqKnKWrP2SxtNCh74LTg9S3MaFZ,"ENGINE / SOL",pumpswap,,wrapped-solana,ENGINE,68894,below,single_subject:gt_fdv,6618736,0
9XMXPw9VKZ3VyfB7WaHyZPwipAXy8wmzQgp9wbELxnk6,"ASI / SOL",pumpswap,,wrapped-solana,ASI,606547,below,single_subject:gt_fdv,6587497,0
GewrbzwLZMBoWJq2e4dCvZhAgRrdWCUjbh4Nx2USrXyy,"B案 / SOL",meteora-damm-v2,,wrapped-solana,B案,48750,below,single_subject:gt_fdv,6580013,0
kqTeFJ7E2YQESbHjWPJjNEZgWfGadWFh4KJv8A2cCsE,"Stable / USDC",pumpswap,,usd-coin,Stable,37955,below,single_subject:gt_fdv,6504150,0
GgB61FHx6PbuCixFnVat2KrDMDA3kCKLjep9rGKUN2Wd,"wXMR / USDC",meteora-damm-v2,,usd-coin,wXMR,807221,below,single_subject:gt_fdv,6493819,12725105
8MJAEVsghY9DXSjF9GeSMeVFRMM1bSuv8HPZdBJcUqwc,"招财猫 / SOL",meteora-damm-v2,,wrapped-solana,招财猫,64519,below,single_subject:gt_fdv,6439107,0
Aepz2tZL7w4FMYcPGh9uTVMpt7H2WgoXpJ9ydCA94qZD,"MPAIR / SOL",pumpswap,,wrapped-solana,MPAIR,2326530,below,single_subject:gt_fdv,6364843,0
8Tfvhwk6swWCjo7DNKrp89wWqrTdj6o9HBoDhfXT2dy6,"Stunk / SOL",pumpswap,stunk,wrapped-solana,stunk,600987,below,single_subject:cg_mcap,6340993,7665925
xRzdBYSuYPecXGvXSrAs3osRDDsR5Vs3uhmWdsFdN4X,"INTERN / SOL",meteora-damm-v2,,wrapped-solana,INTERN,443399,below,single_subject:gt_fdv,6323158,0
HKVgmESFgDQ7Kv6jZXR8yuRg9QbbJWCN7gxxtpJfJ4mN,"天意 / SOL",pumpswap,,wrapped-solana,天意,17638,below,single_subject:gt_fdv,6276222,0
AsSyvUnbfaZJPRrNh3kUuvZTeHKoMVWEoHz86f4Q5D9x,"MET / SOL",meteora,meteora,wrapped-solana,meteora,128435551,above,single_subject:cg_mcap,6170220,61529509
B9JpwUsREHSuRS4QfwUiFiQc2okD5hfXzqAsES4iGD2s,"HOOD / SOL",pumpswap,,wrapped-solana,HOOD,266239,below,single_subject:gt_fdv,6140512,0
Cvv2WsUEJKha5fgyheXh7B3HMPLdJWstSypTo9d12Bek,"HODL / SOL",pumpswap,,wrapped-solana,HODL,161411,below,single_subject:gt_fdv,6037468,6037468
HktfL7iwGKT5QHjywQkcDnZXScoh811k7akrMZJkCcEF,"WETH / SOL",orca,ethereum-wormhole,wrapped-solana,,,above,both_quote,5980822,394901954
GCjDWcNSWkt7TNhYL5t8xLydoEHQi6dFmEVRXpDigUL7,"DGAI / SOL",pumpswap,,wrapped-solana,DGAI,2568187,below,single_subject:gt_fdv,5843468,0
6VwAMJ2JGWJqTSkDm3dE4UGRonnXRrwkEzjWsVRZUYir,"DRUGS / SOL",meteora-damm-v2,,wrapped-solana,DRUGS,166413,below,single_subject:gt_fdv,5628047,0
CoEwY9XajXZrDp25z1AuHkkFxdsNBBRtQfxgVAeRt1pL,"baton / SOL",meteora-damm-v2,,wrapped-solana,baton,142460,below,single_subject:gt_fdv,5613565,5618930
9JwfZ6kQR1RVHrgU4KyA6jDNKKYKMUfP6DuqmbyCzCJE,"Underdog / SOL",pumpswap,,wrapped-solana,Underdog,87461,below,single_subject:gt_fdv,5587205,0
7ZZH5jDBLtfXwBPXgowXKSexxNbQSfzNPRpfvEBRCEgy,"NIKE / SOL",pumpswap,,wrapped-solana,NIKE,1265139,below,single_subject:gt_fdv,5585076,0
Bomxf4nmjbwMojunAdhu2UJk4kRnmwNA21oyMdzzhbNd,"Roadster / SOL",pumpswap,,wrapped-solana,Roadster,86396,below,single_subject:gt_fdv,5543483,0
GMASi4BfzggaA8jPegM8uA5sMPXR4LXeXhsqAFL8cF8p,"TULIP / FLWS",pumpswap,,,TULIP,403832,below,min_cap_of_two:gt_fdv,5542780,5390186
DqFF7PRznNuQy1sWdmzTgSaqiywnaXGub35yRYiadVaS,"RATE / SOL",meteora-damm-v2,,wrapped-solana,RATE,38178,below,single_subject:gt_fdv,5538377,0
DJNtGuBGEQiUCWE8F981M2C3ZghZt2XLD8f2sQdZ6rsZ,"SOL / USDC",pancakeswap-v3-solana,wrapped-solana,usd-coin,,,above,both_quote,5480951,540033825
54FJ7F6bTcvF7wX875f6SZxovWRiySfSQqF4Liv3Kr36,"DGAI / SOL",pumpswap,,wrapped-solana,DGAI,839756,below,single_subject:gt_fdv,5398206,0
AZRptWfd6b35qau9JiYSbKaXZXkNsFnzj3MMnz2RmvWB,"JubJub / SOL",pumpswap,,wrapped-solana,JubJub,3025,below,single_subject:gt_fdv,5388919,0
8myc52qh4zCDWXBnW9UxbJMs1cu6aNMcsa4VCK5Hw9R3,"JubJub / ZEC",raydium,,omnibridge-bridged-zcash-solana,JubJub,758935,below,min_cap_of_two:gt_fdv,5379466,0
6VcDLAMaKGEQLX7YiR8JnwUnoyU9mMJuMSYZnK9XmVTN,"HODL / PUMP",pumpswap,,pump-fun,HODL,39262,below,min_cap_of_two:gt_fdv,5305055,5466944
4ba9bguTo7HbXFopJHaNMh8iAyApFpyQPgoufj3cSnyt,"USD1 / USDC",manifest,usd1-wlfi,usd-coin,,,above,both_quote,5282262,186231821
4DokLHiVoJir2m6NPWTCYz9my4TQfi2M1LrDNb8Swcvh,"4Stock / SOL",pumpswap,,wrapped-solana,4Stock,1365244,below,single_subject:gt_fdv,5219596,30524705
